,Florida,California,Texas,Pennsylvania,Virginia,New York,the District of Columbia,Arizona,Colorado,Massachusetts,Washington,Illinois,New Jersey,Michigan,Utah,Hawaii,Tennessee,Nevada,Connecticut,Mississippi,Oregon,Minnesota,Georgia,West Virginia,South Carolina,Maine,Maryland,North Carolina,Wyoming,Iowa,New Hampshire,Ohio,Idaho,Alabama,Montana,Nebraska,North Dakota,Indiana,Missouri,Louisiana,Alaska,Vermont,Rhode Island,Arkansas,Delaware,Kansas,Wisconsin,New Mexico,Oklahoma,Kentucky,South Dakota
2007-11-01,234094.98733418537,445044.98776604125,146506.38443112854,172967.26304614908,262215.9517302399,289887.14464058913,397443.0317620247,263060.14297721634,241210.1613997772,350032.98275843,325669.2670962799,212295.19765102328,363647.757141287,141675.93216016624,248642.3813359616,476054.9922354873,154068.6954611199,303438.62032691564,308079.0613341815,127559.17043754797,277778.02133433695,209772.19637078315,172825.85127326913,105241.8196231342,167110.14795586953,207913.32035780023,339181.107994119,173183.36410925628,203135.24199391282,124055.62379986129,254205.35813550875,130688.79144178556,205439.16561277435,139110.8934372392,193477.50266115952,134467.47981919165,,120461.39323564694,143302.78337813859,165889.55230247512,248961.44126049304,227332.28469829948,285194.6894770665,129364.90175115973,278931.44849381276,122148.56372900639,184395.99989308396,195193.534282395,113568.24540365468,115124.38871327532,146551.76772251076
2007-12-01,230697.69328485927,439090.5238399484,146855.02710035167,173052.78694879636,260912.10528595353,290002.02997953515,397201.07407471305,259517.37691087765,240331.25242316487,348327.2952979169,324135.1522710967,211509.5336390806,362041.97177015385,140699.74021851757,249929.45644158742,475774.3864540237,153797.12850512867,297437.03193197516,306893.47955942753,127481.23082175186,276824.47333185206,208524.98125951816,172398.88086563864,105329.37323373953,166948.04254970382,208016.43573120164,336277.0352696691,173348.98104672108,203533.39603854506,124240.61138590176,252991.16673710264,130237.12403998687,205817.47285594058,139013.83318117438,194237.3037351894,134119.2390560248,,120802.52358698759,142954.53544493808,165981.1741339964,249702.10795556786,227977.5435815352,284452.7375562004,129360.44951743838,277853.84244520444,122107.4238921629,184334.40523904478,195279.24230513046,113707.48140662185,115128.7356900897,147127.05290909574
2008-01-01,227006.78297046848,433161.2471191284,146714.1080379399,173008.1948835001,259402.3797006252,290073.07648163213,396581.96648762695,255724.3647205884,239301.4625290731,346553.1176507003,322612.4774424324,210652.15509440447,360633.45383398124,139702.81234188483,250781.8696060571,475139.3294063651,153345.5642588566,289929.0836055742,304861.1400035335,127444.41320414953,275423.6575542345,207084.39884015152,171756.39806773013,105461.96417864016,166897.69953496146,208108.4846097629,333763.1648077364,173459.73560525785,203791.81069356366,124479.73238664256,251609.68855198935,129751.91495047405,206221.23420849556,138803.0736590677,194940.11010052354,133754.68400002827,,121031.89187278923,142641.1180370351,166083.87002528945,250291.23254602242,229088.61276271802,283383.8159707932,129315.90584467626,276091.55323573697,122018.4635881963,184215.45739337674,195247.13633182863,113758.50566874463,115074.31081911844,147793.30146806632
2008-02-01,223363.9643046246,426162.85868458526,146306.62119713944,172976.88145093308,257710.30508389542,289931.1275518536,395717.72618169576,251166.18031112186,238365.40614453985,344540.8963155141,321235.2948368829,208964.92016432915,359508.55558290007,138551.94626050678,250918.44379558996,474197.24035670824,152911.8106676274,281748.309570508,302670.4554750218,127312.8160509594,274349.9606481621,205422.45353939477,171034.0534862903,105665.67292190308,166786.67195851004,208220.5364652297,331747.24238661485,173526.0667831656,204024.41945600582,124592.88557084238,250471.84747132155,129284.39610131439,206977.9329173599,138588.3409244722,195398.5514074254,133234.80621945803,,121098.74982345941,142494.74474297639,166035.8143783503,250354.26346892482,229507.63817583447,281595.82128114294,129328.85736993242,274449.20798890345,121958.87810687117,183884.42945716527,195097.12581499736,113824.21159974141,115046.766370786,148343.8883768133
2008-03-01,219473.464967952,417802.85083607,145706.6373712323,172908.90386422383,255719.6388018378,289769.25581905834,394602.07414025435,246162.21631158306,237467.49926029393,342336.5405762247,319851.82853288425,208174.0155099386,358086.96054939204,137159.42542520794,250184.5118412739,474020.2463033873,152545.8791165047,273337.95420418103,300113.24046648276,127225.64123699348,273033.13248263346,203810.70690123903,170157.7390146976,105836.09806491535,166521.7528033319,208161.5043447908,329724.92562630493,173607.45015153722,204226.70402709403,124531.762666862,249225.0896178018,128902.337912919,207220.92639904245,138340.8967491361,195179.17244037683,132800.72636361717,,121058.0826183181,142390.52752464954,165951.32253481683,250385.84269375182,229644.4360603151,279689.6594907587,129363.19110662956,273648.85783577577,122012.28522444687,183283.97313215365,194774.16274297656,113716.68727919982,115022.66771949951,148687.70237003034
2008-04-01,215685.07128836433,408003.20707477094,145391.784602726,172861.61136810365,253453.63618249167,289400.75183677516,392996.22603580257,240336.57866891372,236677.0868309754,340265.7777731383,317967.29238398303,206699.01071912594,355916.41774943547,135538.93602796458,248813.50435393341,474189.2355173986,152344.3749635713,266106.4897570114,298136.97291901306,126893.12978249915,271690.96400461806,202243.90266241902,169404.07479673496,105986.29439766955,166187.85527791476,207543.24210680588,327273.2178347663,173650.54024097254,204259.9134468756,124344.59110945124,248212.00880802897,128571.42599282537,207080.1651647757,138155.20317765325,194795.25329705604,132539.15703334313,,120964.43754254827,142136.62075171675,165827.27983515945,250146.1044566765,228976.0797634599,277645.4485432633,129420.73842259211,273275.100913441,122108.9669469088,182530.28364951233,194289.98992180193,113729.08779692941,114873.71148425223,148769.9882907637
2008-05-01,211615.01535546817,397572.0936287753,145166.1607885501,172652.52359848304,251039.91504182402,288784.58125857275,391339.61669261585,235774.83858705944,235793.7167822934,338480.9084028853,315487.1362372402,206180.09975705695,352963.41238679906,133956.31062511718,247052.0176422872,475545.6534844733,152203.43705644654,260170.23971209803,296574.36351081554,126310.3424009708,269807.14595238917,200850.62806554267,168682.00378735727,106122.07899320354,165873.3162743391,206490.85812105206,324055.3598016365,173601.5525108586,204123.60476510655,124207.43694394441,246367.2991570429,128303.4076449258,205856.1909380665,138035.81330829786,194582.45958234547,132385.35020719332,,120826.77386452006,141785.2777337907,165783.11744724435,250182.4301551158,228400.30252906866,275246.0366470995,129370.35483394045,272648.5773117603,122310.08536318179,181828.91251557422,193683.69858005526,113771.85071298335,114684.21464921291,148764.0776877148
2008-06-01,207656.89795698618,387442.2646701999,144963.8212522885,172318.8673909989,248940.90243331293,287943.532319473,389732.0827081325,231320.19838194,234924.55062910554,336894.9683916377,312613.0898106581,204472.36256196056,349927.1324292352,132412.43482703963,245007.4956701122,476005.30465831235,152013.1328728691,253776.07932109898,295283.53635234066,125660.41417663939,267750.0247725654,199580.42104028587,167923.50603320322,106316.67099302652,165591.82240897484,204898.24562881328,320299.2130708225,173368.0144530962,203809.8824462122,124082.28266751605,244291.99511019725,127998.68237210593,204454.3089868941,138019.5994207511,194830.74086353744,132231.92795020773,,120694.86077455955,141341.14610943184,165778.81280653947,250089.56399535426,227765.16104957988,272673.6263215113,129198.40430143202,271086.14346686867,122494.66227638646,181319.41787513913,192884.67234207297,113998.78998106933,114486.76796089551,148836.72226030656
2008-07-01,203609.91107462347,377182.8499897465,144796.5249375429,171725.43741266744,246799.00073747986,286828.94520453335,387312.3444026326,226681.65703507265,233899.4542467905,335113.59712848644,309812.2194352648,203363.84267159225,347017.89361122664,130853.49134663604,242884.57274935473,473169.07806527446,151684.0867099471,246912.92327238215,293753.5873937921,124974.29021248053,265639.1195646571,198205.05617561922,167017.10677201528,106552.53855695964,165079.73829162688,203455.33197661568,315962.9182292801,172974.2745723228,203562.09226356974,123964.3001720133,242070.81664814195,127702.54030189091,203015.08731819945,137966.28369774902,195105.4955331504,132057.30178327602,,120498.09079198122,140875.42783073676,165779.62265695634,250065.32433291266,226994.38616520245,269692.6251442563,128984.79167437094,269107.40469407605,122570.92486921529,180823.5759830921,191947.70044830302,114105.02174902843,114412.84819984989,148937.90665867066
2008-08-01,199402.34134897162,367305.9864213375,144439.9571344263,170952.99822476838,244431.7127092468,285623.4106193998,384092.4903389791,220866.29050426823,232921.34499080965,333066.53242662054,306770.7605152516,201286.767014224,344228.66688428976,129008.26678565425,240575.45346178647,467953.07214504015,151209.0643258617,239720.2342642875,291682.1963318432,124432.74909429054,263355.7652605811,196493.28384964392,165970.08115236563,106739.69088729558,164405.98107627968,202049.3881716535,311661.1863914965,172514.16341507537,203340.04816398738,123866.9974333897,240089.11983796884,127347.66612139491,201590.81042447654,137724.3033061965,195020.9624699702,131829.19147795872,,120185.58469723933,140365.52040116323,165836.83301113007,250258.56803690142,226544.18934833712,266507.8467521198,128688.64139422639,266873.6951895501,122644.4796647553,180263.44377073427,190913.00709839174,114115.93293701847,114409.45859645,149120.88083540322
2008-09-01,195123.31586431866,358180.9674024769,143924.04124874785,170138.04254356923,241984.7833965794,284276.0266849965,381229.30595318583,215017.18043522525,232099.7739474899,330502.2369283536,303661.7812999307,199520.58083558056,341376.54893395473,127210.94375395247,238574.16129457927,461827.40303087764,150648.61620392874,232465.30899785637,289125.812495362,123907.24959207074,260985.8974365124,194540.5038433018,164855.01065895442,106209.52831240557,163669.34657572684,200992.96557595092,307296.5070108327,172024.94532784916,203083.85563390984,123821.72621928137,238229.06998594082,126924.96099061884,200059.71164168007,137429.4417013876,194843.24689920223,131455.56488879537,,119772.58080644415,139878.32624759167,165862.36587937863,250353.77241983687,226084.5435514454,263164.3113430711,128399.13901045494,264903.8121693267,122599.10340164509,179554.32541578574,189950.81273554487,114112.45579719734,114438.48327391867,149297.0654189156
2008-10-01,190795.18338165886,350290.12107442267,143310.36380766935,169430.60230109814,239915.13836900968,282656.79194029915,379629.60020812234,209887.4363452443,231450.34300525056,327728.0271251598,300720.8355701712,197123.8098160224,338357.7368812251,125655.80122437961,236708.5186709354,457919.732360179,150123.1187413065,225578.39421779756,286443.1581148904,123499.25399384712,258577.54094565418,192496.26905462812,163614.34080199114,,162994.61552193988,200063.43832580533,303180.7329275604,171526.21625022218,202729.17614073597,123732.04505217537,236173.259819343,126373.20896436617,198380.8386514937,137012.21499359419,194616.05354908513,130960.01278334443,,119433.08520843105,139438.13481021012,165826.70045999243,250583.56498112928,225607.1198719328,259772.7640160876,128052.58704256632,262745.86067821673,122561.95132240416,178570.44179638094,188840.95417255865,114186.50469089953,114454.96626398324,149524.95808850322
2008-11-01,186539.54625673065,342640.14806487254,142708.30600484044,168764.68592346375,238201.29373925997,280884.14293007576,378303.01679661334,204113.83675499354,230719.62571141726,324922.7909648428,297890.45453249384,194878.44881386575,335151.5435645201,124250.05120737222,235011.8351643941,454584.302846998,149571.7797102762,218134.4119242231,283907.2523708509,123226.14384939118,256248.24931782644,190620.0555550597,162067.50197456172,104405.04587312369,162116.5396586227,199348.72288458585,299731.26687513647,170900.091870477,202460.37892820066,123633.82574235451,234570.17692081595,125818.67555469484,196614.16424549543,136654.72988939952,194595.81933195228,130387.60813911713,,119118.46380816853,138875.82377540274,165533.39670259485,250651.1784405543,225094.8371636696,256472.42702579466,127732.21076598689,260935.9830929852,122281.09150905616,177384.11596798772,187743.8015350377,114155.81247933302,114394.25116238509,149782.93765858206
2008-12-01,182470.72123721265,335300.2162581934,142151.58126034026,168046.90756078367,236654.76491562187,279184.381600611,376530.50690779573,198135.95164453168,229904.44283987858,322404.68664079276,294945.89647400926,192241.4584854726,332215.60939649126,122593.08550944018,233138.80222926088,451520.56948452466,149002.34463399553,211602.7338245184,281785.06801828684,123040.67645207893,253800.71090508832,188926.27893635046,160201.9724294451,104026.05222021356,161213.17461752897,198344.21164128967,296545.15348560986,170150.62262357303,202322.79629720902,123521.3796498314,232913.14506747318,125159.42380625685,194746.38047302407,136132.0151925483,194529.93423949686,129795.14482969652,,118732.82093301798,138268.01347917647,165202.9671298629,250618.03021926526,224637.89952159082,252981.62435456333,127364.55731933792,259157.17046709,121981.91521058965,176203.2787147346,186827.66893138285,114037.41794641619,114287.70804484247,149997.8219788838
2009-01-01,178643.83993145498,328439.00873434317,141645.06010931436,167314.82690515256,234974.2990073761,277612.1400168677,375865.5251176954,192583.66492310062,229121.1795531724,320224.38789884717,292291.900119374,189398.26473771568,329966.4021022637,120535.30633191117,230832.3131607466,448827.7038913521,148477.31609082196,205010.02880393076,279917.31297299574,122751.8049424389,251670.71610873903,187328.1687460401,158303.6688526149,104099.60481897795,160175.16053911907,197152.08601472838,293437.5148652566,169325.81906144743,202308.31203502454,123362.06547098432,231867.34000295223,124398.99478003649,192712.77653747072,135693.26351333002,194410.61481406968,129271.02176622959,167124.00185525528,118374.8038337559,137671.62783391765,164882.66387142715,250420.7025542877,224419.1441515896,249505.00909676496,126965.48299491021,257705.94602197967,121563.06679978751,174669.08905968152,186185.09163966667,113869.83550710401,114201.74347138817,150272.4290490138
